sample_id,split,segment_id,start_time,end_time,input_rel_paths_json,target_rel_paths_json,input_times_json,target_times_json,center_code,product_code,lat_min,lat_max,lon_min,lon_max
S006568,val,13,2026-02-20 15:18:00,2026-02-20 16:00:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220151800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220152400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220153000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220153600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220154200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220154800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220155400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220160000_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 15:18:00"", ""2026-02-20 15:24:00"", ""2026-02-20 15:30:00"", ""2026-02-20 15:36:00"", ""2026-02-20 15:42:00""]","[""2026-02-20 15:48:00"", ""2026-02-20 15:54:00"", ""2026-02-20 16:00:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006569,test,13,2026-02-20 16:06:00,2026-02-20 16:48:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220160600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220161200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220161800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220162400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220163000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220163600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164800_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 16:06:00"", ""2026-02-20 16:12:00"", ""2026-02-20 16:18:00"", ""2026-02-20 16:24:00"", ""2026-02-20 16:30:00""]","[""2026-02-20 16:36:00"", ""2026-02-20 16:42:00"", ""2026-02-20 16:48:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006570,test,13,2026-02-20 16:12:00,2026-02-20 16:54:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220161200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220161800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220162400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220163000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220163600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220165400_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 16:12:00"", ""2026-02-20 16:18:00"", ""2026-02-20 16:24:00"", ""2026-02-20 16:30:00"", ""2026-02-20 16:36:00""]","[""2026-02-20 16:42:00"", ""2026-02-20 16:48:00"", ""2026-02-20 16:54:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006571,test,13,2026-02-20 16:18:00,2026-02-20 17:00:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220161800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220162400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220163000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220163600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220165400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170000_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 16:18:00"", ""2026-02-20 16:24:00"", ""2026-02-20 16:30:00"", ""2026-02-20 16:36:00"", ""2026-02-20 16:42:00""]","[""2026-02-20 16:48:00"", ""2026-02-20 16:54:00"", ""2026-02-20 17:00:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006572,test,13,2026-02-20 16:24:00,2026-02-20 17:06:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220162400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220163000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220163600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164800_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220165400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170600_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 16:24:00"", ""2026-02-20 16:30:00"", ""2026-02-20 16:36:00"", ""2026-02-20 16:42:00"", ""2026-02-20 16:48:00""]","[""2026-02-20 16:54:00"", ""2026-02-20 17:00:00"", ""2026-02-20 17:06:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006573,test,13,2026-02-20 16:30:00,2026-02-20 17:12:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220163000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220163600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220165400_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171200_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 16:30:00"", ""2026-02-20 16:36:00"", ""2026-02-20 16:42:00"", ""2026-02-20 16:48:00"", ""2026-02-20 16:54:00""]","[""2026-02-20 17:00:00"", ""2026-02-20 17:06:00"", ""2026-02-20 17:12:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006574,test,13,2026-02-20 16:36:00,2026-02-20 17:18:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220163600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220165400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171800_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 16:36:00"", ""2026-02-20 16:42:00"", ""2026-02-20 16:48:00"", ""2026-02-20 16:54:00"", ""2026-02-20 17:00:00""]","[""2026-02-20 17:06:00"", ""2026-02-20 17:12:00"", ""2026-02-20 17:18:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006575,test,13,2026-02-20 16:42:00,2026-02-20 17:24:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220165400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220172400_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 16:42:00"", ""2026-02-20 16:48:00"", ""2026-02-20 16:54:00"", ""2026-02-20 17:00:00"", ""2026-02-20 17:06:00""]","[""2026-02-20 17:12:00"", ""2026-02-20 17:18:00"", ""2026-02-20 17:24:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006576,test,13,2026-02-20 16:48:00,2026-02-20 17:30:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220164800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220165400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220172400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173000_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 16:48:00"", ""2026-02-20 16:54:00"", ""2026-02-20 17:00:00"", ""2026-02-20 17:06:00"", ""2026-02-20 17:12:00""]","[""2026-02-20 17:18:00"", ""2026-02-20 17:24:00"", ""2026-02-20 17:30:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006577,test,13,2026-02-20 16:54:00,2026-02-20 17:36:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220165400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171800_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220172400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173600_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 16:54:00"", ""2026-02-20 17:00:00"", ""2026-02-20 17:06:00"", ""2026-02-20 17:12:00"", ""2026-02-20 17:18:00""]","[""2026-02-20 17:24:00"", ""2026-02-20 17:30:00"", ""2026-02-20 17:36:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006578,test,13,2026-02-20 17:00:00,2026-02-20 17:42:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220172400_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174200_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 17:00:00"", ""2026-02-20 17:06:00"", ""2026-02-20 17:12:00"", ""2026-02-20 17:18:00"", ""2026-02-20 17:24:00""]","[""2026-02-20 17:30:00"", ""2026-02-20 17:36:00"", ""2026-02-20 17:42:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006579,test,13,2026-02-20 17:06:00,2026-02-20 17:48:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220170600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220172400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174800_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 17:06:00"", ""2026-02-20 17:12:00"", ""2026-02-20 17:18:00"", ""2026-02-20 17:24:00"", ""2026-02-20 17:30:00""]","[""2026-02-20 17:36:00"", ""2026-02-20 17:42:00"", ""2026-02-20 17:48:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006580,test,13,2026-02-20 17:12:00,2026-02-20 17:54:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220172400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220175400_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 17:12:00"", ""2026-02-20 17:18:00"", ""2026-02-20 17:24:00"", ""2026-02-20 17:30:00"", ""2026-02-20 17:36:00""]","[""2026-02-20 17:42:00"", ""2026-02-20 17:48:00"", ""2026-02-20 17:54:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006581,test,13,2026-02-20 17:18:00,2026-02-20 18:00:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220171800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220172400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220175400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180000_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 17:18:00"", ""2026-02-20 17:24:00"", ""2026-02-20 17:30:00"", ""2026-02-20 17:36:00"", ""2026-02-20 17:42:00""]","[""2026-02-20 17:48:00"", ""2026-02-20 17:54:00"", ""2026-02-20 18:00:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006582,test,13,2026-02-20 17:24:00,2026-02-20 18:06:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220172400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174800_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220175400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180600_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 17:24:00"", ""2026-02-20 17:30:00"", ""2026-02-20 17:36:00"", ""2026-02-20 17:42:00"", ""2026-02-20 17:48:00""]","[""2026-02-20 17:54:00"", ""2026-02-20 18:00:00"", ""2026-02-20 18:06:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006583,test,13,2026-02-20 17:30:00,2026-02-20 18:12:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220175400_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220181200_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 17:30:00"", ""2026-02-20 17:36:00"", ""2026-02-20 17:42:00"", ""2026-02-20 17:48:00"", ""2026-02-20 17:54:00""]","[""2026-02-20 18:00:00"", ""2026-02-20 18:06:00"", ""2026-02-20 18:12:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006584,test,13,2026-02-20 17:36:00,2026-02-20 18:18:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220173600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220175400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220181200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220181800_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 17:36:00"", ""2026-02-20 17:42:00"", ""2026-02-20 17:48:00"", ""2026-02-20 17:54:00"", ""2026-02-20 18:00:00""]","[""2026-02-20 18:06:00"", ""2026-02-20 18:12:00"", ""2026-02-20 18:18:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006585,test,13,2026-02-20 17:42:00,2026-02-20 18:24:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220175400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220181200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220181800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220182400_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 17:42:00"", ""2026-02-20 17:48:00"", ""2026-02-20 17:54:00"", ""2026-02-20 18:00:00"", ""2026-02-20 18:06:00""]","[""2026-02-20 18:12:00"", ""2026-02-20 18:18:00"", ""2026-02-20 18:24:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006586,test,13,2026-02-20 17:48:00,2026-02-20 18:30:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220174800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220175400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220181200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220181800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220182400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220183000_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 17:48:00"", ""2026-02-20 17:54:00"", ""2026-02-20 18:00:00"", ""2026-02-20 18:06:00"", ""2026-02-20 18:12:00""]","[""2026-02-20 18:18:00"", ""2026-02-20 18:24:00"", ""2026-02-20 18:30:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006587,test,13,2026-02-20 17:54:00,2026-02-20 18:36:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220175400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220181200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220181800_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220182400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220183000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220183600_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 17:54:00"", ""2026-02-20 18:00:00"", ""2026-02-20 18:06:00"", ""2026-02-20 18:12:00"", ""2026-02-20 18:18:00""]","[""2026-02-20 18:24:00"", ""2026-02-20 18:30:00"", ""2026-02-20 18:36:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006588,test,13,2026-02-20 18:00:00,2026-02-20 18:42:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220181200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220181800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220182400_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220183000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220183600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220184200_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 18:00:00"", ""2026-02-20 18:06:00"", ""2026-02-20 18:12:00"", ""2026-02-20 18:18:00"", ""2026-02-20 18:24:00""]","[""2026-02-20 18:30:00"", ""2026-02-20 18:36:00"", ""2026-02-20 18:42:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S006589,test,13,2026-02-20 18:06:00,2026-02-20 18:48:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220180600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220181200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220181800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220182400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220183000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220183600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220184200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260220184800_12.2_54.2_73.0_135.0.png""]","[""2026-02-20 18:06:00"", ""2026-02-20 18:12:00"", ""2026-02-20 18:18:00"", ""2026-02-20 18:24:00"", ""2026-02-20 18:30:00""]","[""2026-02-20 18:36:00"", ""2026-02-20 18:42:00"", ""2026-02-20 18:48:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
