sample_id,split,segment_id,start_time,end_time,input_std_paths_json,target_std_paths_json,input_times_json,target_times_json,center_code,product_code,lat_min,lat_max,lon_min,lon_max
S004758,train,13,2026-02-13 01:36:00,2026-02-13 02:18:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213013600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213014200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213014800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213015400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213020000_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213020600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021800_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 01:36:00"", ""2026-02-13 01:42:00"", ""2026-02-13 01:48:00"", ""2026-02-13 01:54:00"", ""2026-02-13 02:00:00""]","[""2026-02-13 02:06:00"", ""2026-02-13 02:12:00"", ""2026-02-13 02:18:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004759,train,13,2026-02-13 01:42:00,2026-02-13 02:24:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213014200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213014800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213015400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213020000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213020600_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213022400_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 01:42:00"", ""2026-02-13 01:48:00"", ""2026-02-13 01:54:00"", ""2026-02-13 02:00:00"", ""2026-02-13 02:06:00""]","[""2026-02-13 02:12:00"", ""2026-02-13 02:18:00"", ""2026-02-13 02:24:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004760,train,13,2026-02-13 01:48:00,2026-02-13 02:30:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213014800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213015400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213020000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213020600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021200_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213022400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023000_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 01:48:00"", ""2026-02-13 01:54:00"", ""2026-02-13 02:00:00"", ""2026-02-13 02:06:00"", ""2026-02-13 02:12:00""]","[""2026-02-13 02:18:00"", ""2026-02-13 02:24:00"", ""2026-02-13 02:30:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004761,train,13,2026-02-13 01:54:00,2026-02-13 02:36:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213015400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213020000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213020600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021800_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213022400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023600_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 01:54:00"", ""2026-02-13 02:00:00"", ""2026-02-13 02:06:00"", ""2026-02-13 02:12:00"", ""2026-02-13 02:18:00""]","[""2026-02-13 02:24:00"", ""2026-02-13 02:30:00"", ""2026-02-13 02:36:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004762,train,13,2026-02-13 02:00:00,2026-02-13 02:42:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213020000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213020600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213022400_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024200_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 02:00:00"", ""2026-02-13 02:06:00"", ""2026-02-13 02:12:00"", ""2026-02-13 02:18:00"", ""2026-02-13 02:24:00""]","[""2026-02-13 02:30:00"", ""2026-02-13 02:36:00"", ""2026-02-13 02:42:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004763,train,13,2026-02-13 02:06:00,2026-02-13 02:48:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213020600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213022400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023000_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024800_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 02:06:00"", ""2026-02-13 02:12:00"", ""2026-02-13 02:18:00"", ""2026-02-13 02:24:00"", ""2026-02-13 02:30:00""]","[""2026-02-13 02:36:00"", ""2026-02-13 02:42:00"", ""2026-02-13 02:48:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004764,train,13,2026-02-13 02:12:00,2026-02-13 02:54:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213022400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023600_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213025400_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 02:12:00"", ""2026-02-13 02:18:00"", ""2026-02-13 02:24:00"", ""2026-02-13 02:30:00"", ""2026-02-13 02:36:00""]","[""2026-02-13 02:42:00"", ""2026-02-13 02:48:00"", ""2026-02-13 02:54:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004765,train,13,2026-02-13 02:18:00,2026-02-13 03:00:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213021800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213022400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024200_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213025400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030000_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 02:18:00"", ""2026-02-13 02:24:00"", ""2026-02-13 02:30:00"", ""2026-02-13 02:36:00"", ""2026-02-13 02:42:00""]","[""2026-02-13 02:48:00"", ""2026-02-13 02:54:00"", ""2026-02-13 03:00:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004766,train,13,2026-02-13 02:24:00,2026-02-13 03:06:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213022400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024800_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213025400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030600_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 02:24:00"", ""2026-02-13 02:30:00"", ""2026-02-13 02:36:00"", ""2026-02-13 02:42:00"", ""2026-02-13 02:48:00""]","[""2026-02-13 02:54:00"", ""2026-02-13 03:00:00"", ""2026-02-13 03:06:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004767,train,13,2026-02-13 02:30:00,2026-02-13 03:12:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213025400_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031200_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 02:30:00"", ""2026-02-13 02:36:00"", ""2026-02-13 02:42:00"", ""2026-02-13 02:48:00"", ""2026-02-13 02:54:00""]","[""2026-02-13 03:00:00"", ""2026-02-13 03:06:00"", ""2026-02-13 03:12:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004768,train,13,2026-02-13 02:36:00,2026-02-13 03:18:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213023600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213025400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030000_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031800_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 02:36:00"", ""2026-02-13 02:42:00"", ""2026-02-13 02:48:00"", ""2026-02-13 02:54:00"", ""2026-02-13 03:00:00""]","[""2026-02-13 03:06:00"", ""2026-02-13 03:12:00"", ""2026-02-13 03:18:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004769,train,13,2026-02-13 02:42:00,2026-02-13 03:24:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213025400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030600_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213032400_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 02:42:00"", ""2026-02-13 02:48:00"", ""2026-02-13 02:54:00"", ""2026-02-13 03:00:00"", ""2026-02-13 03:06:00""]","[""2026-02-13 03:12:00"", ""2026-02-13 03:18:00"", ""2026-02-13 03:24:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004770,train,13,2026-02-13 02:48:00,2026-02-13 03:30:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213024800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213025400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031200_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213032400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033000_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 02:48:00"", ""2026-02-13 02:54:00"", ""2026-02-13 03:00:00"", ""2026-02-13 03:06:00"", ""2026-02-13 03:12:00""]","[""2026-02-13 03:18:00"", ""2026-02-13 03:24:00"", ""2026-02-13 03:30:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004771,train,13,2026-02-13 02:54:00,2026-02-13 03:36:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213025400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031800_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213032400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033600_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 02:54:00"", ""2026-02-13 03:00:00"", ""2026-02-13 03:06:00"", ""2026-02-13 03:12:00"", ""2026-02-13 03:18:00""]","[""2026-02-13 03:24:00"", ""2026-02-13 03:30:00"", ""2026-02-13 03:36:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004772,train,13,2026-02-13 03:00:00,2026-02-13 03:42:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213032400_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213034200_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 03:00:00"", ""2026-02-13 03:06:00"", ""2026-02-13 03:12:00"", ""2026-02-13 03:18:00"", ""2026-02-13 03:24:00""]","[""2026-02-13 03:30:00"", ""2026-02-13 03:36:00"", ""2026-02-13 03:42:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004773,train,13,2026-02-13 03:06:00,2026-02-13 03:48:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213030600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213032400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033000_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213034200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213034800_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 03:06:00"", ""2026-02-13 03:12:00"", ""2026-02-13 03:18:00"", ""2026-02-13 03:24:00"", ""2026-02-13 03:30:00""]","[""2026-02-13 03:36:00"", ""2026-02-13 03:42:00"", ""2026-02-13 03:48:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004774,train,13,2026-02-13 03:12:00,2026-02-13 03:54:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213032400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033600_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213034200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213034800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213035400_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 03:12:00"", ""2026-02-13 03:18:00"", ""2026-02-13 03:24:00"", ""2026-02-13 03:30:00"", ""2026-02-13 03:36:00""]","[""2026-02-13 03:42:00"", ""2026-02-13 03:48:00"", ""2026-02-13 03:54:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004775,train,13,2026-02-13 03:18:00,2026-02-13 04:00:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213031800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213032400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213034200_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213034800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213035400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213040000_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 03:18:00"", ""2026-02-13 03:24:00"", ""2026-02-13 03:30:00"", ""2026-02-13 03:36:00"", ""2026-02-13 03:42:00""]","[""2026-02-13 03:48:00"", ""2026-02-13 03:54:00"", ""2026-02-13 04:00:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004776,train,13,2026-02-13 03:24:00,2026-02-13 04:06:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213032400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213034200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213034800_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213035400_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213040000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213040600_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 03:24:00"", ""2026-02-13 03:30:00"", ""2026-02-13 03:36:00"", ""2026-02-13 03:42:00"", ""2026-02-13 03:48:00""]","[""2026-02-13 03:54:00"", ""2026-02-13 04:00:00"", ""2026-02-13 04:06:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004777,train,13,2026-02-13 03:30:00,2026-02-13 04:12:00,"[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213033600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213034200_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213034800_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213035400_12.2_54.2_73.0_135.0.npy""]","[""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213040000_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213040600_12.2_54.2_73.0_135.0.npy"", ""frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260213041200_12.2_54.2_73.0_135.0.npy""]","[""2026-02-13 03:30:00"", ""2026-02-13 03:36:00"", ""2026-02-13 03:42:00"", ""2026-02-13 03:48:00"", ""2026-02-13 03:54:00""]","[""2026-02-13 04:00:00"", ""2026-02-13 04:06:00"", ""2026-02-13 04:12:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
